Airline Name,Review Date,Type Of Traveller,Seat Type,Date Flown,Recommended,Verified,Overall_Rating,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money
TAP Portugal,19th January 2023,Solo Leisure,Economy Class,January 2023,yes,TRUE,6,3,3,3,4,5,,3
TAP Portugal,17th January 2023,Family Leisure,Economy Class,November 2022,no,TRUE,1,3,4,,1,,,3
TAP Portugal,15th January 2023,Family Leisure,Economy Class,January 2023,no,FALSE,1,1,1,1,1,1,1,1
TAP Portugal,14th January 2023,Couple Leisure,Business Class,January 2023,no,TRUE,1,2,1,1,4,1,1,1
TAP Portugal,11th January 2023,Business,Economy Class,January 2023,yes,TRUE,1,5,5,,4,5,5,5
TAP Portugal,10th January 2023,Solo Leisure,Economy Class,April 2022,no,TRUE,1,,,,1,,,1
TAP Portugal,8th January 2023,Solo Leisure,Economy Class,January 2023,no,TRUE,1,1,1,1,1,,,1
TAP Portugal,4th January 2023,Family Leisure,Business Class,December 2022,yes,FALSE,6,4,4,3,4,5,5,4
TAP Portugal,4th January 2023,Family Leisure,Economy Class,December 2022,no,FALSE,4,4,3,2,2,2,3,4
TAR Aerolineas,22nd March 2023,Couple Leisure,Economy Class,March 2023,no,TRUE,1,,,,1,,,2
TAR Aerolineas,12th July 2021,Couple Leisure,Economy Class,July 2021,no,TRUE,1,2,2,,1,,,1
TAR Aerolineas,12th April 2021,Solo Leisure,Economy Class,April 2021,yes,FALSE,1,5,5,5,3,1,1,4
TAR Aerolineas,16th January 2020,Couple Leisure,Economy Class,December 2019,no,TRUE,1,,,,3,,,3
TAR Aerolineas,11th November 2019,Family Leisure,Economy Class,October 2019,no,FALSE,1,,,,1,,,1
TAR Aerolineas,21st April 2018,Solo Leisure,Economy Class,April 2018,no,TRUE,1,1,1,1,1,1,1,1
TAR Aerolineas,22nd March 2017,Couple Leisure,Economy Class,December 2016,yes,FALSE,9,4,5,3,5,,,4
TAR Aerolineas,14th February 2017,Couple Leisure,Economy Class,February 2017,no,FALSE,1,,,,,,,1
TAR Aerolineas,13th December 2015,Solo Leisure,Economy Class,November 2015,yes,FALSE,9,4,5,3,5,,,5
Thai AirAsia,22nd July 2023,Family Leisure,Economy Class,July 2023,no,TRUE,1,2,1,,3,,,2
Thai AirAsia,17th July 2023,Solo Leisure,Premium Economy,July 2023,yes,FALSE,6,1,5,4,4,,,4
Thai AirAsia,3rd July 2023,Business,Economy Class,July 2023,no,TRUE,2,3,4,,3,,,3
Thai AirAsia,12th May 2023,Couple Leisure,Economy Class,May 2023,yes,TRUE,8,3,5,3,4,,,5
Thai AirAsia,12th May 2023,Couple Leisure,Economy Class,May 2023,yes,TRUE,9,3,5,3,4,,,5
Thai AirAsia,12th May 2023,Couple Leisure,Economy Class,April 2023,yes,TRUE,8,4,4,4,4,,,5
Thai AirAsia,3rd May 2023,Solo Leisure,Economy Class,May 2023,yes,TRUE,6,3,2,,4,,,5
Thai AirAsia,30th April 2023,Couple Leisure,Economy Class,April 2023,no,FALSE,3,1,4,1,1,,,3
Thai AirAsia,19th April 2023,Couple Leisure,Economy Class,April 2023,no,TRUE,3,3,3,3,1,1,1,3
Thai AirAsia,15th March 2023,Business,Economy Class,March 2023,no,TRUE,1,,,,,,,1
Thai AirAsia,3rd March 2023,Couple Leisure,Business Class,February 2023,yes,TRUE,7,4,4,2,5,,,4
Thai AirAsia,5th February 2023,Solo Leisure,Premium Economy,February 2023,yes,TRUE,9,3,5,5,5,,,5
Thai AirAsia,28th January 2023,Solo Leisure,Premium Economy,January 2023,yes,TRUE,8,3,4,,4,,,5
Thai AirAsia,26th January 2023,Couple Leisure,Economy Class,January 2023,no,TRUE,1,3,4,,1,,,1
Thai AirAsia,21st December 2022,Solo Leisure,Economy Class,December 2022,no,FALSE,1,3,1,,1,,,1
Thai AirAsia,1st December 2022,Couple Leisure,Economy Class,October 2022,yes,TRUE,6,3,2,1,2,,,4
Thai AirAsia,1st December 2022,Couple Leisure,Premium Economy,October 2022,yes,TRUE,7,3,2,1,3,,,4
Thai AirAsia,30th November 2022,Solo Leisure,Economy Class,November 2022,yes,TRUE,8,3,5,,5,,,4
Thai AirAsia,20th October 2022,Solo Leisure,Economy Class,October 2022,no,TRUE,1,1,1,1,1,1,1,1
Thai AirAsia,4th September 2022,Solo Leisure,Economy Class,September 2022,no,FALSE,1,1,1,1,1,1,1,1
Thai AirAsia,1st September 2022,Solo Leisure,Economy Class,September 2022,yes,TRUE,1,3,5,,5,,,5
Thai AirAsia,26th July 2022,Couple Leisure,Economy Class,July 2022,yes,TRUE,7,3,3,,3,,,4
Thai AirAsia,26th May 2022,Solo Leisure,Economy Class,May 2022,yes,TRUE,1,4,5,,5,,,5
Thai AirAsia,22nd April 2022,Solo Leisure,Economy Class,April 2022,yes,TRUE,8,3,4,,5,,,4
Thai AirAsia,1st April 2022,Couple Leisure,Economy Class,February 2022,yes,TRUE,8,4,4,,5,,,5
Thai AirAsia,19th January 2022,Family Leisure,Economy Class,October 2021,no,FALSE,1,,,,,,,1
Thai AirAsia,12th December 2021,Couple Leisure,Economy Class,November 2021,yes,FALSE,9,4,5,,5,,,5
Thai AirAsia,30th March 2020,Couple Leisure,Economy Class,March 2020,no,TRUE,1,,,,,,,1
Thai AirAsia,22nd March 2020,Solo Leisure,Economy Class,March 2020,no,TRUE,1,,,,,,,1
Thai AirAsia,12th March 2020,Business,Economy Class,March 2020,no,TRUE,1,3,1,,1,,,1
Thai AirAsia,7th March 2020,Family Leisure,Economy Class,February 2020,yes,TRUE,1,5,5,,5,,,4
Thai AirAsia,7th March 2020,Family Leisure,Economy Class,February 2020,yes,TRUE,1,5,5,,5,,,4
Thai AirAsia,16th January 2020,Couple Leisure,Economy Class,January 2020,yes,TRUE,3,3,5,3,1,,,3
Thai AirAsia,4th January 2020,Solo Leisure,Economy Class,December 2019,yes,TRUE,1,5,5,,5,,,5
Thai AirAsia,3rd January 2020,Couple Leisure,Economy Class,January 2020,no,TRUE,1,1,1,,1,,,1
Thai AirAsia,3rd January 2020,Solo Leisure,Economy Class,January 2020,no,TRUE,1,3,3,1,2,,,2
Thai AirAsia,24th December 2019,Couple Leisure,Economy Class,December 2019,yes,TRUE,1,5,4,,5,,,5
Thai AirAsia,13th December 2019,Couple Leisure,Economy Class,December 2019,yes,TRUE,6,2,3,,4,1,,3
Thai AirAsia,8th December 2019,Family Leisure,Economy Class,December 2019,no,TRUE,1,1,1,1,1,,,1
Thai AirAsia,30th November 2019,Family Leisure,Economy Class,November 2019,no,TRUE,1,1,1,,1,,,2
Thai AirAsia,28th November 2019,Couple Leisure,Economy Class,November 2019,yes,TRUE,8,3,4,,4,,,5
Thai AirAsia,11th November 2019,Couple Leisure,Economy Class,November 2019,no,FALSE,1,2,2,,1,,,1
Thai AirAsia,30th October 2019,Solo Leisure,Economy Class,October 2019,yes,TRUE,8,4,5,4,4,,,5
Thai AirAsia,30th October 2019,Solo Leisure,Economy Class,October 2019,yes,TRUE,7,4,5,4,5,,,4
Thai AirAsia,30th October 2019,Solo Leisure,Economy Class,October 2019,yes,TRUE,4,3,4,,4,,,3
Thai AirAsia,30th October 2019,Solo Leisure,Economy Class,October 2019,yes,TRUE,8,4,5,,4,,,5
Thai AirAsia,27th October 2019,Couple Leisure,Economy Class,October 2019,no,TRUE,1,3,1,1,1,,,1
Thai AirAsia,28th September 2019,Solo Leisure,Economy Class,July 2019,yes,TRUE,8,3,5,3,5,,,5
Thai AirAsia,16th September 2019,Couple Leisure,Economy Class,September 2019,no,TRUE,1,1,5,,1,,,1
Thai AirAsia,28th August 2019,Couple Leisure,Economy Class,August 2019,yes,TRUE,7,3,4,,1,,,5
Thai AirAsia,18th August 2019,Family Leisure,Economy Class,August 2019,yes,TRUE,8,4,5,5,3,4,,5
Thai AirAsia,28th July 2019,Solo Leisure,Economy Class,July 2019,yes,TRUE,1,5,5,,5,,,4
Thai AirAsia,23rd July 2019,Family Leisure,Economy Class,July 2019,yes,TRUE,8,3,2,2,2,,,5
Thai AirAsia,21st July 2019,Couple Leisure,Economy Class,July 2019,yes,TRUE,7,3,2,,5,1,1,2
Thai AirAsia,20th July 2019,Solo Leisure,Economy Class,July 2019,yes,TRUE,8,3,4,,4,,,3
Thai AirAsia,26th June 2019,Business,Economy Class,May 2019,yes,TRUE,6,3,2,1,2,,,3
Thai AirAsia,20th April 2019,Solo Leisure,Economy Class,April 2019,no,TRUE,1,3,1,1,3,,,1
Thai AirAsia,13th March 2019,Family Leisure,Economy Class,December 2018,yes,FALSE,9,1,5,,5,,,5
Thai AirAsia,8th March 2019,Solo Leisure,Economy Class,March 2019,yes,TRUE,7,3,4,,4,,,3
Thai AirAsia,18th February 2019,Business,Economy Class,February 2019,no,TRUE,1,2,2,,1,,,1
Thai AirAsia,12th January 2019,Couple Leisure,Economy Class,January 2019,yes,TRUE,1,5,5,5,5,,,5
Thai AirAsia,22nd December 2018,Family Leisure,Economy Class,December 2018,no,TRUE,1,2,,,1,,,2
Thai AirAsia,21st December 2018,Solo Leisure,Economy Class,December 2018,yes,TRUE,5,3,3,3,1,,,4
Thai AirAsia,13th December 2018,Family Leisure,Economy Class,December 2018,yes,TRUE,7,2,4,2,4,,,4
Thai AirAsia,15th October 2018,Solo Leisure,Economy Class,October 2018,no,TRUE,3,4,3,3,1,3,3,2
Thai AirAsia,23rd May 2018,Solo Leisure,Premium Economy,May 2018,no,TRUE,2,4,4,4,1,,,3
Thai AirAsia,20th May 2018,Family Leisure,Economy Class,May 2018,no,FALSE,1,3,3,,1,,,1
Thai AirAsia,6th May 2018,Family Leisure,Economy Class,May 2018,no,TRUE,1,2,1,1,1,1,1,1
Thai AirAsia,1st May 2018,Solo Leisure,Economy Class,April 2018,no,TRUE,1,,,,,,,1
Thai AirAsia,21st April 2018,Couple Leisure,Economy Class,April 2018,yes,TRUE,1,4,5,4,5,,,5
Thai AirAsia,3rd April 2018,Family Leisure,Economy Class,December 2017,no,TRUE,1,1,2,1,1,,,1
Thai AirAsia,16th February 2018,Solo Leisure,Economy Class,December 2017,yes,TRUE,1,5,5,5,5,,,5
Thai AirAsia,6th February 2018,Solo Leisure,Economy Class,February 2018,no,TRUE,3,1,4,3,3,,,2
Thai AirAsia,4th February 2018,Couple Leisure,Economy Class,January 2018,yes,TRUE,7,3,3,,5,,,5
Thai AirAsia,3rd January 2018,Couple Leisure,Economy Class,December 2017,no,TRUE,1,2,2,,1,,,1
Thai AirAsia,26th September 2017,Solo Leisure,Economy Class,September 2017,yes,FALSE,1,4,5,4,5,,,5
Thai AirAsia,31st August 2017,Family Leisure,Economy Class,August 2017,no,FALSE,1,1,1,1,1,,,1
Thai AirAsia,6th August 2017,Business,Economy Class,August 2017,no,FALSE,4,2,4,,3,,,2
Thai AirAsia,18th January 2017,Family Leisure,Economy Class,January 2017,yes,FALSE,9,3,5,4,5,4,,5
Thai AirAsia,23rd December 2016,Solo Leisure,Economy Class,December 2016,yes,FALSE,8,5,5,5,4,,,5
Thai AirAsia,19th December 2016,Solo Leisure,Economy Class,December 2016,yes,FALSE,1,5,5,5,5,,,5
Thai AirAsia,30th November 2016,Solo Leisure,Premium Economy,May 2016,yes,FALSE,5,4,4,4,3,,,5
Thai AirAsia,27th October 2016,Solo Leisure,Economy Class,October 2016,no,FALSE,2,,,,1,,,2
Thai AirAsia,23rd August 2016,Business,Economy Class,August 2016,yes,FALSE,7,5,5,4,3,,,3
Thai AirAsia,15th August 2016,Solo Leisure,Economy Class,August 2016,no,FALSE,5,2,4,,1,,,5
Thai AirAsia,16th July 2016,Family Leisure,Economy Class,July 2016,no,FALSE,2,2,3,,3,,,2
Thai AirAsia,27th May 2016,Solo Leisure,Economy Class,May 2016,yes,FALSE,8,1,5,,3,,,3
Thai AirAsia,27th April 2016,Couple Leisure,Premium Economy,April 2016,yes,FALSE,1,5,5,4,5,,,5
Thai AirAsia,27th February 2016,Couple Leisure,Economy Class,February 2016,no,FALSE,1,4,4,3,1,,,1
Thai AirAsia,15th January 2016,Solo Leisure,Premium Economy,January 2016,yes,FALSE,7,1,3,2,4,,,4
Thai AirAsia,13th January 2016,Solo Leisure,Economy Class,January 2016,no,FALSE,1,1,2,2,2,,,2
Thai AirAsia,13th January 2016,Solo Leisure,Economy Class,January 2016,no,FALSE,2,1,2,2,2,,,4
Thai AirAsia,5th November 2015,Family Leisure,Economy Class,October 2015,yes,FALSE,1,4,5,3,5,,,5
Thai AirAsia,1st November 2015,Family Leisure,Economy Class,October 2015,no,FALSE,2,3,1,,2,,,4
Thai AirAsia,15th October 2015,Solo Leisure,Economy Class,October 2015,yes,FALSE,8,3,4,4,4,,,4
Thai AirAsia,4th October 2015,Couple Leisure,Economy Class,October 2015,no,FALSE,1,2,3,,1,,,3
Thai AirAsia,21st July 2015,Couple Leisure,Economy Class,July 2015,no,FALSE,1,2,1,,2,,,2
Thai AirAsia,13th July 2015,Solo Leisure,Economy Class,July 2015,yes,FALSE,7,2,4,3,2,,,5
Thai AirAsia,4th July 2015,Solo Leisure,Economy Class,July 2015,no,FALSE,1,2,2,,2,,,2
Thai Airways,17th July 2023,Couple Leisure,Economy Class,June 2023,yes,TRUE,1,5,5,5,5,4,,5
Thai Airways,8th July 2023,Family Leisure,Economy Class,May 2023,yes,FALSE,1,5,5,5,5,5,4,4
Thai Airways,2nd July 2023,Family Leisure,Economy Class,July 2023,no,FALSE,1,2,1,3,1,1,1,1
Thai Airways,30th June 2023,Solo Leisure,Economy Class,April 2023,yes,TRUE,9,4,5,4,5,4,,4
Thai Airways,30th June 2023,Solo Leisure,Economy Class,May 2023,yes,TRUE,8,4,4,4,5,4,,4
Thai Airways,29th June 2023,Solo Leisure,Economy Class,June 2023,yes,FALSE,8,5,5,5,4,5,4,5
Thai Airways,18th June 2023,Couple Leisure,Business Class,June 2023,yes,TRUE,1,5,5,4,5,4,,5
Thai Airways,16th June 2023,Solo Leisure,Economy Class,June 2023,no,FALSE,5,2,3,5,3,3,,2
Thai Airways,3rd June 2023,Family Leisure,Business Class,March 2023,yes,TRUE,8,4,4,5,4,4,3,4
Thai Airways,2nd May 2023,Family Leisure,Economy Class,May 2023,yes,TRUE,9,4,4,4,4,4,,5
Thai Airways,2nd May 2023,Family Leisure,Economy Class,April 2023,yes,TRUE,9,4,5,5,4,4,,5
Thai Airways,27th April 2023,Family Leisure,Economy Class,April 2023,no,TRUE,3,1,1,2,1,3,1,1
Thai Airways,21st April 2023,Business,Economy Class,June 2022,yes,TRUE,8,4,4,5,3,5,,5
Thai Airways,21st April 2023,Business,Economy Class,May 2022,yes,TRUE,7,3,4,4,3,4,,5
Thai Airways,17th April 2023,Family Leisure,Economy Class,March 2023,no,TRUE,1,1,1,3,1,1,1,1
Thai Airways,9th April 2023,Family Leisure,Economy Class,April 2023,no,TRUE,1,,,,1,,,1
Thai Airways,9th April 2023,Solo Leisure,Economy Class,March 2023,yes,FALSE,7,3,4,3,4,3,,3
Thai Airways,4th April 2023,Couple Leisure,Economy Class,March 2023,no,TRUE,6,2,4,2,4,3,,3
Thai Airways,25th March 2023,Solo Leisure,Economy Class,March 2023,no,TRUE,5,4,2,1,4,1,,2
Thai Airways,19th March 2023,Business,Economy Class,March 2023,no,TRUE,1,2,2,2,1,2,1,1
Thai Airways,18th March 2023,Couple Leisure,Economy Class,February 2023,no,TRUE,5,2,4,2,4,1,,3
Thai Airways,6th March 2023,Couple Leisure,Economy Class,March 2023,yes,TRUE,6,2,4,2,2,2,,4
Thai Airways,5th March 2023,Family Leisure,Premium Economy,March 2023,yes,TRUE,9,4,4,4,4,,,4
Thai Airways,26th February 2023,Couple Leisure,Premium Economy,September 2022,no,TRUE,2,1,3,1,1,1,,1
Thai Airways,25th February 2023,Business,Economy Class,February 2023,no,TRUE,6,3,3,3,3,3,3,3
Thai Airways,14th February 2023,Solo Leisure,Business Class,January 2023,no,TRUE,1,2,1,1,2,1,2,2
Thai Airways,28th January 2023,Family Leisure,Economy Class,December 2022,yes,FALSE,9,5,5,5,3,3,4,5
Thai Airways,27th January 2023,Couple Leisure,Economy Class,January 2023,no,TRUE,1,,,,,,,1
Thai Airways,26th January 2023,Couple Leisure,Economy Class,January 2023,no,TRUE,4,3,1,1,5,1,,3
Thai Airways,24th January 2023,Couple Leisure,Economy Class,January 2023,no,FALSE,1,1,1,1,1,1,,1
Thai Airways,17th January 2023,Business,Economy Class,January 2023,no,TRUE,1,,,,1,,,1
Thai Airways,15th January 2023,Family Leisure,Economy Class,January 2023,no,FALSE,1,1,1,1,1,1,1,1
Thai Airways,10th January 2023,Family Leisure,Economy Class,January 2023,no,FALSE,4,2,2,3,4,2,2,3
Thai Airways,10th January 2023,Solo Leisure,Business Class,January 2023,no,TRUE,4,,,,,,,3
Thai Airways,9th January 2023,Solo Leisure,Business Class,January 2023,yes,TRUE,9,4,5,5,3,3,,4
Thai Airways,4th January 2023,Couple Leisure,Economy Class,December 2022,no,TRUE,3,4,3,1,1,4,,1
Thai Airways,2nd January 2023,Solo Leisure,Economy Class,January 2023,no,TRUE,3,3,3,2,3,1,,1
Thai Airways,1st January 2023,Solo Leisure,Economy Class,December 2022,yes,FALSE,9,3,5,5,5,,,5
Thai Airways,30th December 2022,Couple Leisure,Economy Class,December 2022,no,TRUE,3,4,2,1,1,3,,2
Thai Airways,26th December 2022,Solo Leisure,Economy Class,November 2022,no,TRUE,5,4,4,1,4,1,,3
Thai Airways,20th December 2022,Couple Leisure,Business Class,December 2022,yes,FALSE,8,4,5,5,5,3,,3
Thai Airways,19th December 2022,Solo Leisure,Economy Class,December 2022,no,TRUE,3,1,3,,1,,,1
Thai Airways,19th December 2022,Solo Leisure,Economy Class,December 2022,no,TRUE,1,3,3,3,1,1,2,1
Thai Airways,18th December 2022,Business,Economy Class,December 2022,no,TRUE,2,1,3,2,1,2,2,1
Thai Airways,8th December 2022,Solo Leisure,Economy Class,December 2022,yes,FALSE,4,3,3,1,3,3,1,3
Thai Airways,3rd December 2022,Couple Leisure,Business Class,November 2022,yes,TRUE,8,4,5,5,1,1,1,4
Thai Airways,1st December 2022,Solo Leisure,Economy Class,November 2022,yes,TRUE,6,4,3,3,3,5,,3
Thai Airways,22nd November 2022,Couple Leisure,Economy Class,November 2022,no,TRUE,1,1,1,1,1,1,1,1
Thai Airways,19th November 2022,Couple Leisure,Economy Class,November 2022,yes,TRUE,9,5,5,5,2,4,,5
Thai Airways,10th November 2022,Couple Leisure,Economy Class,November 2022,yes,TRUE,8,4,5,4,5,5,4,5
Thai Airways,7th November 2022,Solo Leisure,Economy Class,August 2022,yes,FALSE,9,5,5,5,5,4,4,4
Thai Airways,2nd November 2022,Solo Leisure,Economy Class,September 2022,no,TRUE,2,2,1,1,3,1,1,1
Thai Airways,24th October 2022,Solo Leisure,Business Class,September 2022,yes,FALSE,1,5,5,5,5,5,,5
Thai Airways,22nd October 2022,Solo Leisure,Economy Class,October 2022,no,TRUE,1,1,,,1,,,1
Thai Airways,20th October 2022,Couple Leisure,Economy Class,June 2022,no,FALSE,1,1,2,2,1,2,1,2
Thai Airways,18th October 2022,Family Leisure,Economy Class,July 2022,yes,FALSE,8,4,4,5,3,3,4,5
Thai Airways,18th October 2022,Couple Leisure,Economy Class,October 2022,no,TRUE,1,1,2,,1,,,1
Thai Airways,12th October 2022,Couple Leisure,Business Class,October 2022,yes,TRUE,1,5,5,5,5,4,,4
Thai Airways,12th October 2022,Couple Leisure,Economy Class,October 2022,yes,TRUE,9,5,5,5,5,4,,5
Thai Airways,11th October 2022,Business,Economy Class,October 2022,no,FALSE,1,3,4,3,4,2,,3
Thai Airways,5th October 2022,Family Leisure,Economy Class,October 2022,yes,FALSE,1,5,5,5,5,5,5,5
Thai Airways,4th October 2022,Solo Leisure,Economy Class,October 2022,no,TRUE,1,3,3,,3,,,1
Thai Airways,29th September 2022,Couple Leisure,Business Class,December 2021,no,TRUE,3,3,3,,1,,,3
Thai Airways,27th September 2022,Business,Business Class,September 2022,no,TRUE,4,3,2,2,1,3,,1
Thai Airways,20th September 2022,Solo Leisure,Economy Class,September 2022,yes,TRUE,8,4,4,4,4,3,,4
Thai Airways,19th September 2022,Solo Leisure,Business Class,September 2022,no,TRUE,2,1,4,2,2,1,,2
Thai Airways,13th September 2022,Family Leisure,Economy Class,January 2022,yes,FALSE,5,2,2,3,4,1,,3
Thai Airways,11th September 2022,Couple Leisure,Business Class,September 2022,no,TRUE,2,4,2,1,1,1,,1
Thai Airways,11th September 2022,Couple Leisure,Economy Class,September 2022,no,TRUE,2,1,1,2,1,4,1,2
Thai Airways,8th September 2022,Solo Leisure,Economy Class,August 2022,no,TRUE,1,3,3,1,1,3,,1
Thai Airways,6th September 2022,Couple Leisure,Economy Class,August 2022,no,FALSE,4,2,1,1,2,2,1,3
Thai Airways,5th September 2022,Couple Leisure,Business Class,September 2022,yes,TRUE,1,4,5,5,4,4,,5
Thai Airways,30th August 2022,Business,Business Class,August 2022,no,TRUE,1,1,1,1,1,2,1,1
Thai Airways,27th August 2022,Family Leisure,Economy Class,August 2022,no,TRUE,4,4,5,5,4,5,,4
Thai Airways,23rd August 2022,Family Leisure,Economy Class,August 2022,no,TRUE,1,3,1,1,2,1,,2
Thai Airways,23rd August 2022,Solo Leisure,Economy Class,May 2022,no,TRUE,1,3,4,2,4,1,,1
Thai Airways,10th August 2022,Solo Leisure,Economy Class,August 2022,yes,TRUE,7,1,3,2,4,2,,2
Thai Airways,8th August 2022,Business,Economy Class,July 2022,yes,TRUE,8,5,4,5,4,2,,5
Thai Airways,6th August 2022,Couple Leisure,Economy Class,August 2022,no,TRUE,3,1,5,2,1,4,,1
Thai Airways,5th August 2022,Couple Leisure,Business Class,July 2022,yes,TRUE,8,4,5,4,5,2,1,4
Thai Airways,2nd August 2022,Solo Leisure,Economy Class,August 2022,no,FALSE,1,1,5,1,5,5,,1
Thai Airways,30th July 2022,Solo Leisure,Economy Class,July 2022,yes,TRUE,1,5,5,5,5,5,,5
Thai Airways,29th July 2022,Business,Business Class,July 2022,no,TRUE,1,3,3,2,1,1,2,1
Thai Airways,21st July 2022,Solo Leisure,Business Class,July 2022,no,TRUE,1,1,1,1,1,1,1,1
Thai Airways,14th July 2022,Solo Leisure,Economy Class,July 2022,yes,TRUE,9,4,5,5,5,2,,5
Thai Airways,10th July 2022,Family Leisure,Economy Class,July 2022,no,TRUE,2,4,1,1,1,1,1,1
Thai Airways,10th July 2022,Solo Leisure,Economy Class,July 2022,yes,TRUE,1,5,5,5,5,2,,5
Thai Airways,10th July 2022,Business,Economy Class,July 2022,yes,TRUE,3,3,1,2,2,2,,3
Thai Airways,4th July 2022,Solo Leisure,Economy Class,June 2022,yes,FALSE,6,3,2,3,3,2,,2
Thai Airways,30th June 2022,Couple Leisure,Business Class,June 2022,yes,FALSE,8,4,5,3,2,3,,4
Thai Airways,12th June 2022,Couple Leisure,Economy Class,May 2022,no,TRUE,2,3,4,2,1,3,,1
Thai Airways,6th June 2022,Solo Leisure,Economy Class,May 2022,no,TRUE,1,3,3,1,4,2,,2
Thai Airways,4th June 2022,Business,Economy Class,June 2022,no,TRUE,2,3,3,1,2,1,1,3
Thai Airways,5th May 2022,Family Leisure,Economy Class,May 2022,no,TRUE,1,2,1,1,1,1,1,2
Thai Airways,4th May 2022,Solo Leisure,Business Class,April 2022,yes,TRUE,8,4,5,4,4,3,,4
Thai Airways,3rd May 2022,Solo Leisure,Economy Class,May 2022,no,TRUE,2,1,,,1,,,1
Thai Airways,29th April 2022,Solo Leisure,Economy Class,April 2022,no,TRUE,6,3,2,3,3,3,,4
Thai Airways,28th April 2022,Solo Leisure,Economy Class,April 2022,no,TRUE,1,3,3,2,1,2,,2
Thai Airways,23rd April 2022,Business,Economy Class,December 2021,no,TRUE,1,,,,,,,1
Thai Airways,25th March 2022,Solo Leisure,Economy Class,March 2022,yes,TRUE,7,4,4,5,4,4,,4
Thai Lion Air,24th July 2023,Couple Leisure,Economy Class,July 2023,no,TRUE,1,2,2,,1,,,1
Thai Lion Air,2nd July 2023,Couple Leisure,Economy Class,May 2023,yes,TRUE,8,4,3,,4,,,5
Thai Lion Air,22nd June 2023,Family Leisure,Economy Class,April 2023,no,TRUE,1,,,,,,,1
Thai Lion Air,29th April 2023,Family Leisure,Economy Class,April 2023,no,FALSE,1,,,,,,,1
Thai Lion Air,27th March 2023,Family Leisure,Premium Economy,March 2023,no,FALSE,1,2,2,1,3,1,1,1
Thai Lion Air,31st January 2023,Solo Leisure,Economy Class,January 2023,no,TRUE,1,1,1,,1,,,1
Thai Lion Air,22nd November 2022,Solo Leisure,Economy Class,November 2022,yes,TRUE,9,4,5,,5,,,5
Thai Lion Air,14th September 2022,Solo Leisure,Economy Class,September 2022,no,TRUE,1,,,,,,,1
Thai Lion Air,20th July 2022,Family Leisure,Economy Class,July 2022,no,TRUE,1,,,,,,,1
Thai Lion Air,21st March 2022,Business,Economy Class,March 2022,no,TRUE,1,2,2,,2,,,1
Thai Lion Air,25th February 2022,Solo Leisure,Economy Class,February 2022,yes,TRUE,1,5,5,,5,,,5
Thai Lion Air,29th January 2022,Family Leisure,Economy Class,March 2021,no,TRUE,1,,,,,,,1
Thai Lion Air,30th October 2021,Solo Leisure,Economy Class,November 2020,no,FALSE,1,,,,,,,1
Thai Lion Air,20th September 2021,Couple Leisure,Economy Class,February 2021,no,TRUE,1,,,,,,,1
Thai Lion Air,19th February 2021,Solo Leisure,Economy Class,April 2020,no,TRUE,1,,,,,,,1
Thai Lion Air,27th January 2021,Solo Leisure,Economy Class,March 2020,no,TRUE,1,,,,,,,1
Thai Lion Air,1st December 2020,Couple Leisure,Economy Class,April 2020,no,TRUE,1,,,,,,,1
Thai Lion Air,1st December 2020,Couple Leisure,Economy Class,November 2020,no,TRUE,1,1,1,,1,,,1
Thai Lion Air,13th November 2020,Solo Leisure,Economy Class,June 2020,yes,TRUE,1,,,,,,,1
Thai Lion Air,24th August 2020,Couple Leisure,Economy Class,April 2020,no,FALSE,1,,,,,,,1
Thai Lion Air,29th July 2020,Solo Leisure,Economy Class,April 2020,no,TRUE,1,,,,,,,1
Thai Lion Air,25th July 2020,Solo Leisure,Economy Class,December 2019,no,TRUE,1,,,,,,,2
