Index,Airline Name,Overall_Rating,Review Date,Verified,Type Of Traveller,Seat Type,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money,Recommended
17214,Rwandair,1,12th March 2018,FALSE,Solo Leisure,Economy Class,March 2018,,,,1,,,1,no
17215,Rwandair,3,11th January 2018,TRUE,Family Leisure,Economy Class,January 2018,3,1,3,2,2,2,2,no
17216,Rwandair,9,6th January 2018,TRUE,Business,Business Class,January 2018,5,5,5,1,3,5,4,yes
17217,Rwandair,9,2nd January 2018,TRUE,Family Leisure,Economy Class,August 2017,4,5,4,5,,,5,yes
17218,Rwandair,9,2nd January 2018,TRUE,Solo Leisure,Economy Class,December 2017,4,5,5,3,,,5,yes
17219,Rwandair,1,7th August 2017,FALSE,Solo Leisure,Economy Class,August 2017,,,,2,,,2,no
17220,Rwandair,2,12th February 2017,FALSE,Couple Leisure,Economy Class,February 2017,3,4,4,2,3,,1,no
17221,Rwandair,1,24th October 2016,FALSE,Couple Leisure,Economy Class,October 2016,2,4,5,1,2,,1,no
17222,Rwandair,8,31st August 2016,FALSE,Business,Economy Class,August 2016,4,4,4,4,,,3,yes
17223,Rwandair,2,27th July 2016,FALSE,Family Leisure,Economy Class,July 2016,2,3,2,1,1,,1,no
17224,Rwandair,1,16th May 2016,FALSE,Business,Economy Class,May 2016,2,1,2,1,,,2,no
17225,Rwandair,7,1st February 2016,FALSE,Business,Business Class,July 2015,3,4,3,3,1,1,3,yes
17226,Rwandair,2,12th January 2016,FALSE,Family Leisure,Economy Class,January 2016,1,2,2,4,1,,3,no
17227,Rwandair,9,26th October 2015,FALSE,Solo Leisure,Economy Class,July 2015,5,5,4,5,,,5,yes
17228,Rwandair,9,19th October 2015,FALSE,Couple Leisure,Economy Class,October 2015,5,5,5,3,2,,5,yes
17229,Rwandair,1,15th September 2015,FALSE,Business,Economy Class,August 2015,3,2,1,1,1,,1,no
17230,Rwandair,1,28th January 2014,FALSE,,Economy Class,,5,5,5,,5,,5,yes
17231,Rwandair,1,11th December 2013,FALSE,,Economy Class,,5,5,5,,5,,5,yes
17232,Rwandair,1,27th November 2013,FALSE,,Economy Class,,3,2,2,,1,,1,no
17233,Rwandair,8,11th August 2013,FALSE,,Economy Class,,0,0,0,,0,,0,yes
17234,Rwandair,4,18th April 2013,FALSE,,Economy Class,,0,0,0,,0,,0,no
17235,Rwandair,8,5th March 2013,FALSE,,Economy Class,,4,4,0,,0,,4,yes
17236,Rwandair,9,15th January 2013,FALSE,,Economy Class,,5,5,4,,0,,5,yes
17237,Rwandair,2,16th November 2012,FALSE,,Economy Class,,4,2,4,,1,,3,no
17238,Rwandair,4,9th November 2012,FALSE,,Economy Class,,,,,,,,4,no
17239,Rwandair,8,14th May 2012,FALSE,,Economy Class,,,,,,,,4,yes
17240,Rwandair,7,12th July 2011,FALSE,,Economy Class,,,,,,,,1,yes
17241,Rwandair,1,27th June 2011,FALSE,,Economy Class,,,,,,,,1,no
17242,Rwandair,8,3rd April 2011,FALSE,,Economy Class,,,,,,,,4,yes
17243,Rwandair,n,5th July 2010,FALSE,,Economy Class,,,,,,,,1,no
17244,Rwandair,8,21st April 2010,FALSE,,Economy Class,,,,,,,,4,yes
17245,Rwandair,1,22nd June 2008,FALSE,,,,,,,,,,,no
17246,Rwandair,n,20th March 2007,FALSE,,,,,,,,,,,no
17247,Rwandair,n,20th November 2006,FALSE,,,,,,,,,,,no
17248,Ryanair,1,26th July 2023,TRUE,Solo Leisure,Economy Class,July 2023,1,2,,1,,,2,no
17249,Ryanair,3,23rd July 2023,TRUE,Couple Leisure,Economy Class,July 2023,2,1,,2,,,3,no
17250,Ryanair,1,22nd July 2023,TRUE,Couple Leisure,Economy Class,July 2023,,,,1,,1,1,no
17251,Ryanair,2,19th July 2023,TRUE,Couple Leisure,Economy Class,October 2022,3,3,1,1,1,1,4,no
17252,Ryanair,1,17th July 2023,FALSE,Business,Economy Class,July 2023,1,1,,1,,,1,no
17253,Ryanair,1,17th July 2023,TRUE,Business,Economy Class,July 2023,1,1,,1,,,3,no
17254,Ryanair,8,13th July 2023,FALSE,Solo Leisure,Economy Class,May 2023,3,5,,4,,,5,yes
17255,Ryanair,1,10th July 2023,FALSE,Family Leisure,Economy Class,July 2023,,,,1,,,1,no
17256,Ryanair,1,8th July 2023,FALSE,Solo Leisure,Economy Class,July 2023,1,1,1,1,,,1,no
17257,Ryanair,1,6th July 2023,TRUE,Couple Leisure,Economy Class,July 2023,3,5,,3,,,4,yes
17258,Ryanair,1,5th July 2023,TRUE,Couple Leisure,Economy Class,June 2023,1,1,,1,1,1,1,no
17259,Ryanair,1,4th July 2023,TRUE,Couple Leisure,Economy Class,June 2023,1,1,,1,,,1,no
17260,Ryanair,4,2nd July 2023,TRUE,Couple Leisure,Economy Class,July 2023,3,3,,1,,,1,no
17261,Ryanair,9,28th June 2023,TRUE,Solo Leisure,Economy Class,June 2023,2,5,5,5,,,4,yes
17262,Ryanair,9,26th June 2023,TRUE,Solo Leisure,Economy Class,June 2023,3,5,5,5,,,5,yes
17263,Ryanair,1,25th June 2023,TRUE,Couple Leisure,Economy Class,June 2023,,,,,,,1,no
17264,Ryanair,7,24th June 2023,TRUE,Couple Leisure,Economy Class,June 2023,3,3,,2,,,4,yes
17265,Ryanair,1,24th June 2023,TRUE,Family Leisure,Economy Class,May 2023,1,1,,1,,,1,no
17266,Ryanair,1,19th June 2023,FALSE,Family Leisure,Economy Class,May 2023,1,1,,1,,,1,no
17267,Ryanair,1,17th June 2023,TRUE,Family Leisure,Premium Economy,June 2023,1,1,1,1,1,1,1,no
17268,Ryanair,1,14th June 2023,TRUE,Business,Economy Class,June 2023,,,,1,,,1,no
17269,Ryanair,1,13th June 2023,FALSE,Couple Leisure,Economy Class,February 2023,2,2,1,2,3,1,1,no
17270,Ryanair,1,3rd June 2023,TRUE,Solo Leisure,Economy Class,May 2023,1,3,,1,,,1,no
17271,Ryanair,7,2nd June 2023,TRUE,Solo Leisure,Economy Class,May 2023,3,4,,2,,,3,yes
17272,Ryanair,1,1st June 2023,TRUE,Family Leisure,Economy Class,May 2023,1,1,,1,,,1,no
17273,Ryanair,1,28th May 2023,TRUE,Family Leisure,Economy Class,May 2023,3,5,3,1,,,1,no
17274,Ryanair,5,27th May 2023,TRUE,Couple Leisure,Economy Class,May 2023,3,3,2,2,,,5,yes
17275,Ryanair,8,26th May 2023,TRUE,Solo Leisure,Economy Class,March 2023,3,4,3,4,,,5,yes
17276,Ryanair,1,24th May 2023,TRUE,Solo Leisure,Economy Class,May 2023,1,1,,1,,,1,no
17277,Ryanair,1,21st May 2023,FALSE,Couple Leisure,Economy Class,May 2023,1,1,,1,,,1,no
17278,Ryanair,1,19th May 2023,FALSE,Solo Leisure,Economy Class,May 2023,1,1,1,1,1,1,1,no
17279,Ryanair,1,15th May 2023,FALSE,Couple Leisure,Economy Class,May 2023,1,4,,1,,,1,no
17280,Ryanair,4,15th May 2023,TRUE,Solo Leisure,Economy Class,May 2023,1,2,2,2,,,3,no
17281,Ryanair,6,15th May 2023,TRUE,Solo Leisure,Economy Class,May 2023,2,3,,3,,,5,yes
17282,Ryanair,1,14th May 2023,TRUE,Couple Leisure,Premium Economy,May 2023,1,1,,1,,,1,no
17283,Ryanair,8,14th May 2023,TRUE,Couple Leisure,Economy Class,May 2023,2,5,2,5,,,5,yes
17284,Ryanair,1,13th May 2023,TRUE,Couple Leisure,Economy Class,May 2023,1,1,1,1,1,1,1,no
17285,Ryanair,1,11th May 2023,TRUE,Couple Leisure,Economy Class,May 2023,1,1,1,1,,,2,no
17286,Ryanair,1,11th May 2023,FALSE,Couple Leisure,Economy Class,May 2023,1,1,,1,,,1,no
17287,Ryanair,2,11th May 2023,TRUE,Couple Leisure,Economy Class,May 2023,1,1,2,1,,,1,no
17288,Ryanair,1,9th May 2023,TRUE,Family Leisure,Economy Class,May 2023,1,1,,1,,,1,no
17289,Ryanair,1,8th May 2023,TRUE,Couple Leisure,Economy Class,May 2023,,,,1,,,1,no
17290,Ryanair,7,3rd May 2023,TRUE,Couple Leisure,Economy Class,May 2023,2,5,3,3,,,5,yes
17291,Ryanair,5,3rd May 2023,TRUE,Couple Leisure,Economy Class,May 2023,2,2,,1,,,5,no
17292,Ryanair,1,2nd May 2023,TRUE,Solo Leisure,Economy Class,May 2023,5,5,,5,,,5,yes
17293,Ryanair,1,2nd May 2023,TRUE,Solo Leisure,Economy Class,April 2023,5,5,,5,,,5,yes
17294,Ryanair,9,1st May 2023,TRUE,Solo Leisure,Economy Class,April 2023,2,3,1,4,,,3,yes
17295,Ryanair,1,29th April 2023,TRUE,Business,Economy Class,April 2023,1,2,,1,1,1,1,no
17296,Ryanair,8,28th April 2023,TRUE,Solo Leisure,Economy Class,April 2023,2,5,5,5,,,5,yes
17297,Ryanair,9,24th April 2023,TRUE,Solo Leisure,Economy Class,April 2023,4,5,,5,,,5,yes
17298,Ryanair,1,22nd April 2023,TRUE,Solo Leisure,Economy Class,April 2023,2,2,1,1,1,1,1,no
17299,Ryanair,1,22nd April 2023,TRUE,Solo Leisure,Economy Class,April 2023,5,5,5,5,,,5,yes
17300,Ryanair,1,21st April 2023,TRUE,Couple Leisure,Economy Class,March 2023,1,1,1,1,1,1,1,no
17301,Ryanair,2,19th April 2023,TRUE,Couple Leisure,Economy Class,April 2023,3,2,,1,,,1,no
17302,Ryanair,1,13th April 2023,TRUE,Couple Leisure,Economy Class,April 2023,2,2,,1,,,1,no
17303,Ryanair,6,12th April 2023,TRUE,Family Leisure,Economy Class,April 2023,3,4,,5,,,3,yes
17304,Ryanair,6,11th April 2023,TRUE,Family Leisure,Economy Class,April 2023,1,4,2,3,,,4,yes
17305,Ryanair,1,10th April 2023,TRUE,Couple Leisure,Economy Class,April 2023,2,2,2,1,1,1,1,no
17306,Ryanair,1,8th April 2023,TRUE,Couple Leisure,Economy Class,April 2023,1,2,2,1,,,1,no
17307,Ryanair,1,5th April 2023,FALSE,Family Leisure,Economy Class,April 2023,1,1,,1,,,1,no
17308,Ryanair,1,31st March 2023,FALSE,Family Leisure,Economy Class,March 2023,1,1,,1,,,1,no
17309,Ryanair,1,28th March 2023,FALSE,Couple Leisure,Economy Class,March 2023,2,3,,1,,,1,no
17310,Ryanair,7,25th March 2023,TRUE,Solo Leisure,Economy Class,March 2023,3,5,3,4,,,5,yes
17311,Ryanair,1,23rd March 2023,TRUE,Solo Leisure,Premium Economy,March 2023,3,2,,1,,,1,no
17312,Ryanair,1,18th March 2023,TRUE,Solo Leisure,Economy Class,March 2023,1,1,,1,,,1,no
17313,Ryanair,1,15th March 2023,FALSE,Couple Leisure,Economy Class,March 2023,1,1,1,1,,,1,no
17314,Ryanair,1,12th March 2023,FALSE,Couple Leisure,Economy Class,March 2023,,,,,,,1,no
17315,Ryanair,8,7th March 2023,TRUE,Couple Leisure,Economy Class,March 2023,4,5,5,5,1,1,5,yes
17316,Ryanair,1,4th March 2023,TRUE,Solo Leisure,Economy Class,March 2023,4,4,,1,,,5,yes
17317,Ryanair,2,16th February 2023,FALSE,Couple Leisure,Economy Class,February 2023,1,1,1,1,1,1,1,no
17318,Ryanair,2,14th February 2023,TRUE,Couple Leisure,Economy Class,February 2023,2,2,,2,,,2,no
17319,Ryanair,1,8th February 2023,TRUE,Couple Leisure,Economy Class,February 2023,1,5,5,5,,,5,yes
17320,Ryanair,9,8th February 2023,TRUE,Couple Leisure,Economy Class,February 2023,4,5,,5,,,5,yes
17321,Ryanair,1,8th February 2023,TRUE,Solo Leisure,Economy Class,February 2023,1,1,,2,,,2,no
17322,Ryanair,8,7th February 2023,FALSE,Solo Leisure,Economy Class,January 2023,3,4,,5,,,5,yes
17323,Ryanair,1,30th January 2023,TRUE,Family Leisure,Economy Class,January 2023,3,2,,1,,,1,no
17324,Ryanair,8,30th January 2023,FALSE,Solo Leisure,Economy Class,August 2022,3,3,2,4,2,,5,yes
17325,Ryanair,1,29th January 2023,FALSE,Solo Leisure,Economy Class,January 2023,4,5,,4,,,5,yes
17326,Ryanair,1,19th January 2023,TRUE,Solo Leisure,Economy Class,September 2022,1,1,1,1,1,1,1,no
17327,Ryanair,1,17th January 2023,TRUE,Couple Leisure,Economy Class,January 2023,3,5,5,5,,,5,yes
17328,Ryanair,1,10th January 2023,TRUE,Couple Leisure,Economy Class,May 2022,2,2,,2,,,1,no
17329,Ryanair,9,8th January 2023,TRUE,Family Leisure,Economy Class,January 2023,3,5,,3,,,5,yes
17330,Ryanair,1,5th January 2023,TRUE,Business,Economy Class,November 2022,1,1,1,1,,,1,no
17331,Ryanair,1,4th January 2023,FALSE,Solo Leisure,Economy Class,December 2022,1,1,1,1,1,1,1,no
17332,Ryanair,1,3rd January 2023,TRUE,Couple Leisure,Economy Class,January 2023,1,1,1,1,1,1,1,no
17333,Ryanair,1,3rd January 2023,FALSE,Couple Leisure,Economy Class,August 2022,1,1,,1,,,1,no
17334,Ryanair,1,23rd December 2022,TRUE,Solo Leisure,Economy Class,December 2022,1,1,,1,,,1,no
17335,Ryanair,3,19th December 2022,TRUE,Solo Leisure,Economy Class,December 2022,4,2,,2,,,3,yes
17336,Ryanair,1,18th December 2022,TRUE,Solo Leisure,Economy Class,December 2022,1,1,1,1,,,1,no
17337,Ryanair,8,13th December 2022,TRUE,Solo Leisure,Economy Class,December 2022,5,5,5,3,,,5,yes
17338,Ryanair,3,10th December 2022,FALSE,Family Leisure,Economy Class,December 2022,5,5,,1,,,1,no
17339,Ryanair,1,7th December 2022,TRUE,Family Leisure,Economy Class,September 2022,1,2,1,1,,,1,no
17340,Ryanair,2,6th December 2022,FALSE,Solo Leisure,Economy Class,December 2022,,,,1,,,1,no
17341,Ryanair,1,4th December 2022,TRUE,Couple Leisure,Economy Class,August 2022,3,5,4,5,,,5,yes
17342,Ryanair,8,19th November 2022,TRUE,Solo Leisure,Economy Class,August 2022,3,3,,4,,,5,yes
17343,Ryanair,1,17th November 2022,TRUE,Family Leisure,Economy Class,July 2022,1,1,1,1,1,1,2,no
17344,Ryanair,4,16th November 2022,TRUE,Business,Economy Class,November 2022,2,1,,1,,,2,no
17345,Ryanair,1,10th November 2022,TRUE,Solo Leisure,Economy Class,November 2022,1,2,,1,1,,2,no
17346,Ryanair,1,8th November 2022,TRUE,Couple Leisure,Economy Class,November 2022,1,1,,1,,,1,no
17347,Ryanair,1,7th November 2022,TRUE,Solo Leisure,Economy Class,October 2022,1,1,,1,,,4,no
17348,S7 Siberia Airlines,1,8th February 2022,TRUE,Solo Leisure,Economy Class,January 2022,1,1,1,1,,,1,no
17349,S7 Siberia Airlines,1,16th October 2021,TRUE,Solo Leisure,Economy Class,November 2020,1,1,,1,,,1,no
17350,S7 Siberia Airlines,1,7th July 2021,TRUE,Couple Leisure,Economy Class,July 2021,4,5,4,5,,,4,yes
17351,S7 Siberia Airlines,1,22nd November 2020,TRUE,Solo Leisure,Economy Class,November 2020,1,1,,1,,,1,no
17352,S7 Siberia Airlines,1,16th March 2020,TRUE,Solo Leisure,Economy Class,March 2020,1,1,1,1,1,1,1,no
17353,S7 Siberia Airlines,9,8th March 2020,TRUE,Couple Leisure,Economy Class,March 2020,5,4,4,5,,,5,yes
17354,S7 Siberia Airlines,9,2nd January 2020,TRUE,Couple Leisure,Economy Class,December 2019,4,5,4,5,,,5,yes
17355,S7 Siberia Airlines,4,5th December 2019,TRUE,Couple Leisure,Economy Class,December 2019,3,4,,1,,,3,no
17356,S7 Siberia Airlines,2,20th November 2019,TRUE,Solo Leisure,Economy Class,July 2019,2,1,2,2,,,2,no
17357,S7 Siberia Airlines,1,25th October 2019,TRUE,Business,Economy Class,October 2019,5,5,5,5,,,5,yes
17358,S7 Siberia Airlines,2,28th July 2019,TRUE,Solo Leisure,Economy Class,June 2019,2,1,1,1,,,2,no
17359,S7 Siberia Airlines,9,10th July 2019,TRUE,Business,Business Class,October 2018,4,5,4,4,5,5,5,yes
17360,S7 Siberia Airlines,8,1st March 2019,FALSE,Solo Leisure,Business Class,February 2019,4,5,4,3,1,1,5,yes
17361,S7 Siberia Airlines,8,1st March 2019,FALSE,Solo Leisure,Business Class,January 2019,4,5,5,3,1,1,5,yes
17362,S7 Siberia Airlines,1,9th December 2018,TRUE,Solo Leisure,Economy Class,December 2018,5,5,5,5,,,5,yes
17363,S7 Siberia Airlines,5,15th November 2018,TRUE,Solo Leisure,Economy Class,August 2018,2,5,4,4,,,5,yes
17364,S7 Siberia Airlines,6,8th October 2018,TRUE,Business,Economy Class,October 2018,4,3,4,5,,,4,yes
17365,S7 Siberia Airlines,1,7th September 2018,TRUE,Couple Leisure,Economy Class,August 2018,1,1,1,1,1,1,1,no
17366,S7 Siberia Airlines,7,23rd July 2018,TRUE,Solo Leisure,Business Class,July 2018,4,4,3,4,,,3,yes
17367,S7 Siberia Airlines,1,5th July 2018,TRUE,Solo Leisure,Economy Class,July 2018,3,1,,1,,,1,no
17368,S7 Siberia Airlines,9,29th June 2018,TRUE,Solo Leisure,Economy Class,June 2018,3,5,4,4,,,5,yes
17369,S7 Siberia Airlines,8,25th April 2018,TRUE,Family Leisure,Economy Class,December 2017,4,5,5,4,,,4,yes
17370,S7 Siberia Airlines,1,15th April 2018,TRUE,Family Leisure,Economy Class,February 2018,,,,1,,,1,no
17371,S7 Siberia Airlines,2,4th January 2018,TRUE,Solo Leisure,Economy Class,January 2018,1,2,1,2,1,,1,no
17372,S7 Siberia Airlines,1,24th November 2017,TRUE,Family Leisure,Economy Class,September 2017,5,5,5,5,5,,5,yes
17373,S7 Siberia Airlines,1,21st November 2017,TRUE,Family Leisure,Economy Class,September 2017,5,5,4,5,,,5,yes
17374,S7 Siberia Airlines,1,16th November 2017,FALSE,Solo Leisure,Economy Class,August 2017,5,5,5,5,,,5,yes
17375,S7 Siberia Airlines,4,1st September 2017,FALSE,Business,Economy Class,August 2017,4,2,1,2,1,,3,yes
17376,S7 Siberia Airlines,1,24th August 2017,FALSE,Solo Leisure,Economy Class,June 2017,5,5,5,5,,,5,yes
17377,S7 Siberia Airlines,1,26th July 2017,FALSE,Family Leisure,Economy Class,March 2017,5,5,5,5,5,5,5,yes
17378,S7 Siberia Airlines,8,20th July 2017,FALSE,Couple Leisure,Economy Class,June 2017,4,4,3,5,,,4,yes
17379,S7 Siberia Airlines,9,20th July 2017,FALSE,Solo Leisure,Economy Class,April 2017,5,5,5,5,,,5,yes
17380,S7 Siberia Airlines,2,9th July 2017,FALSE,Solo Leisure,Economy Class,July 2017,4,2,,1,1,,2,no
17381,S7 Siberia Airlines,8,7th July 2017,FALSE,Business,Economy Class,June 2017,5,4,4,5,,,5,yes
17382,S7 Siberia Airlines,8,1st July 2017,FALSE,Solo Leisure,Economy Class,July 2016,4,5,5,3,3,,5,yes
17383,S7 Siberia Airlines,8,15th June 2017,FALSE,Business,Economy Class,June 2017,5,4,4,4,,,5,yes
17384,S7 Siberia Airlines,5,13th February 2017,FALSE,Solo Leisure,Economy Class,February 2017,1,2,2,3,,,4,yes
17385,S7 Siberia Airlines,7,23rd November 2016,FALSE,Business,Economy Class,November 2016,4,4,4,3,,,4,yes
17386,S7 Siberia Airlines,5,12th July 2016,FALSE,Solo Leisure,Business Class,June 2016,3,3,3,2,1,1,4,yes
17387,S7 Siberia Airlines,1,18th May 2016,FALSE,Couple Leisure,Economy Class,June 2015,2,2,1,1,,,2,no
17388,S7 Siberia Airlines,5,18th October 2015,FALSE,Family Leisure,First Class,September 2015,2,2,4,1,1,,4,yes
17389,S7 Siberia Airlines,7,5th September 2015,FALSE,Family Leisure,Economy Class,June 2015,5,5,1,4,,,4,yes
17390,S7 Siberia Airlines,8,14th June 2015,FALSE,Business,Business Class,June 2015,4,3,3,1,,,5,yes
17391,S7 Siberia Airlines,7,17th April 2015,FALSE,,Economy Class,,3,2,1,,1,,4,yes
17392,S7 Siberia Airlines,n,17th February 2014,FALSE,,Economy Class,,0,1,0,,0,,1,no
17393,S7 Siberia Airlines,9,9th December 2013,FALSE,,Economy Class,,4,5,4,,1,,5,yes
17394,S7 Siberia Airlines,8,2nd December 2013,FALSE,,Business Class,,3,4,4,,2,,4,yes
17395,S7 Siberia Airlines,9,26th August 2013,FALSE,,Economy Class,,4,4,4,,4,,5,yes
17396,S7 Siberia Airlines,8,27th September 2012,FALSE,,Economy Class,,,,,,,,4,yes
17397,S7 Siberia Airlines,8,22nd July 2012,FALSE,,Business Class,,,,,,,,4,yes
17398,S7 Siberia Airlines,9,12th June 2012,FALSE,,Economy Class,,,,,,,,4,yes
17399,S7 Siberia Airlines,n,21st May 2012,FALSE,,Economy Class,,,,,,,,1,no
17400,S7 Siberia Airlines,7,4th January 2012,FALSE,,Economy Class,,,,,,,,4,yes
17401,S7 Siberia Airlines,5,30th April 2011,FALSE,,Economy Class,,,,,,,,4,yes
17402,S7 Siberia Airlines,1,9th January 2011,FALSE,,Business Class,,,,,,,,4,yes
17403,S7 Siberia Airlines,1,8th October 2010,FALSE,,Economy Class,,,,,,,,4,yes
17404,S7 Siberia Airlines,7,5th October 2010,FALSE,,Economy Class,,,,,,,,4,yes
17405,S7 Siberia Airlines,5,5th September 2010,FALSE,,Economy Class,,,,,,,,1,no
17406,S7 Siberia Airlines,1,21st July 2010,FALSE,,Economy Class,,,,,,,,4,yes
17407,S7 Siberia Airlines,n,16th July 2010,FALSE,,Economy Class,,,,,,,,1,no
17408,S7 Siberia Airlines,8,10th May 2010,FALSE,,Economy Class,,,,,,,,4,yes
17409,S7 Siberia Airlines,7,6th April 2010,FALSE,,Economy Class,,,,,,,,4,yes
17410,S7 Siberia Airlines,8,31st March 2010,FALSE,,Economy Class,,,,,,,,4,yes
17411,S7 Siberia Airlines,8,31st March 2010,FALSE,,Economy Class,,,,,,,,4,yes
17412,S7 Siberia Airlines,4,9th January 2010,FALSE,,,,,,,,,,,no
17413,S7 Siberia Airlines,3,5th November 2009,FALSE,,,,,,,,,,,no
17414,SA Express,1,9th December 2019,FALSE,Business,Economy Class,December 2019,,,,1,,,1,no
17415,SA Express,2,18th November 2019,FALSE,Solo Leisure,Economy Class,November 2019,1,1,,2,,,1,no
17416,SA Express,1,11th November 2019,FALSE,Business,Economy Class,November 2019,,,,1,,,1,no
17417,SA Express,1,2nd October 2019,TRUE,Solo Leisure,Economy Class,October 2019,2,3,1,1,,,1,no
17418,SA Express,3,29th September 2019,FALSE,Business,Economy Class,September 2019,1,2,1,2,,,1,no
17419,SA Express,1,16th July 2019,TRUE,Business,Economy Class,July 2019,1,2,1,1,,,1,no
17420,SA Express,1,20th June 2019,TRUE,Solo Leisure,Economy Class,June 2019,,,,1,,,1,no
17421,SA Express,2,11th March 2019,TRUE,Business,Economy Class,March 2019,1,1,,1,,,1,no
17422,SA Express,1,7th October 2018,TRUE,Solo Leisure,Economy Class,October 2018,3,3,3,5,,,2,yes
17423,SA Express,4,12th April 2018,TRUE,Solo Leisure,Economy Class,March 2018,3,3,2,2,1,1,2,yes
17424,SA Express,3,11th April 2018,TRUE,Couple Leisure,Economy Class,March 2018,2,3,2,2,,,3,no
17425,SA Express,1,5th April 2018,TRUE,Family Leisure,Economy Class,January 2018,1,2,1,1,,,1,no
17426,SA Express,5,27th February 2018,TRUE,Family Leisure,Economy Class,January 2018,,,,,,,1,no
17427,SA Express,1,8th February 2018,TRUE,Business,Economy Class,February 2018,2,2,2,1,,,1,no
17428,SA Express,1,4th July 2017,FALSE,Business,Economy Class,June 2017,2,2,2,2,1,,2,no
17429,SA Express,1,13th December 2016,FALSE,Family Leisure,Economy Class,October 2016,1,1,1,1,1,1,1,no
17430,SA Express,n,31st May 2015,FALSE,,Economy Class,,0,0,0,,0,,0,no
17431,SA Express,1,22nd December 2014,FALSE,,Economy Class,,0,0,0,,0,,0,yes
17432,SA Express,n,3rd April 2014,FALSE,,Economy Class,,0,0,0,,0,,0,no
17433,SA Express,1,13th January 2014,FALSE,,Economy Class,,0,0,0,,0,,0,yes
17434,SA Express,8,29th December 2013,FALSE,,Economy Class,,0,0,0,,0,,0,yes
17435,SA Express,5,4th November 2013,FALSE,,Economy Class,,0,0,0,,0,,0,yes
17436,SA Express,n,22nd July 2013,FALSE,,Economy Class,,0,0,0,,0,,0,no
17437,SA Express,1,11th April 2013,FALSE,,Economy Class,,5,5,5,,5,,5,yes
17438,SA Express,9,19th February 2013,FALSE,,Economy Class,,4,4,4,,4,,4,yes
17439,SA Express,8,10th October 2012,FALSE,,Economy Class,,4,4,4,,0,,3,yes
17440,SA Express,4,2nd October 2012,FALSE,,Economy Class,,,,,,,,1,yes
17441,SA Express,1,20th September 2012,FALSE,,Economy Class,,,,,,,,4,yes
17442,SA Express,1,5th September 2012,FALSE,,Economy Class,,,,,,,,4,yes
17443,SA Express,3,16th August 2012,FALSE,,Economy Class,,,,,,,,1,yes
17444,SA Express,1,1st August 2012,FALSE,,Economy Class,,,,,,,,4,yes
17445,SA Express,5,13th November 2011,FALSE,,Economy Class,,,,,,,,1,no
17446,SA Express,8,1st August 2011,FALSE,,Economy Class,,,,,,,,4,yes
17447,SA Express,1,18th March 2011,FALSE,,Economy Class,,,,,,,,4,yes
